"NOM_BLOC"	"NUM_CLIENT"	"INDICE"	"DATE_MVT"	"LIBELLE"	"TYPE_PIECE"	"REFERENCE_PIECE"	"REFERENCE_INTERNE"	"DEBIT"	"CREDIT"
"pr_facture"	1224	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 405"	"18543"	3021,695	
"pr_facture"	1898	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 406"	"18544"	147	
"pr_facture"	1899	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 407"	"18545"	374	
"pr_facture"	3416	""	03/02/25	"Facture PRIME"	"PRIME"	"2025 M 408"	"18546"	2426,561	
"pr_facture"	4538	""	04/02/25	"Facture PRIME"	"PRIME"	"2025 M 409"	"18547"	2767,937	
"pr_facture"	3570	""	04/02/25	"Facture PRIME"	"PRIME"	"2025 M 410"	"18548"	2677,668	
"pr_facture"	2350	""	04/02/25	"Facture PRIME"	"PRIME"	"2025 M 411"	"18549"	54	
"pr_facture"	4539	""	04/02/25	"Facture PRIME"	"PRIME"	"2025 M 412"	"18550"	43	
"pr_facture"	4569	""	20/02/25	"Facture PRIME"	"PRIME"	"2025 M 604"	"18742"	351,785	
"pr_facture"	3730	""	20/02/25	"Facture PRIME"	"PRIME"	"2025 M 605"	"18743"	1112,434	
"pr_facture"	2452	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1242"	"16230"	909,456	
"pr_facture"	2623	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1243"	"16231"	1162,267	
"pr_facture"	1368	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1244"	"16232"	1887,91	
"pr_facture"	2333	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1245"	"16233"	746,874	
"pr_facture"	3596	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1247"	"16235"	18,8	
"pr_facture"	3498	""	24/05/24	"Facture PRIME"	"PRIME"	"2024 M 1248"	"16236"	868,76	
"pr_facture"	560	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1250"	"16238"	6015	
"pr_facture"	3798	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1251"	"16239"	315	
"pr_facture"	748	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1252"	"16240"	18626,975	
"pr_facture"	2082	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1253"	"16241"	490,109	
"pr_facture"	2862	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1255"	"16243"	670,816	
"pr_facture"	722	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1256"	"16244"	9963,802	
"pr_facture"	3601	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1257"	"16245"	508,153	
"pr_facture"	3581	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1258"	"16246"	1067,909	
"pr_facture"	1989	""	27/05/24	"Facture PRIME"	"PRIME"	"2024 M 1259"	"16247"	1095,192	
"pr_facture"	1635	""	21/12/24	"Facture PRIME"	"PRIME"	"2024 M 3085"	"18073"	1771,221	
"pr_facture"	3493	""	21/12/24	"Facture PRIME"	"PRIME"	"2024 M 3086"	"18074"	1655,804	
"pr_facture"	4488	""	21/12/24	"Facture PRIME"	"PRIME"	"2024 M 3087"	"18075"	54	
"pr_facture"	1762	""	21/12/24	"Facture PRIME"	"PRIME"	"2024 M 3089"	"18077"	902,584	
"pr_facture"	2334	""	23/12/24	"Facture PRIME"	"PRIME"	"2024 M 3095"	"18083"	2361,302	
"pr_facture"	4489	""	23/12/24	"Facture PRIME"	"PRIME"	"2024 M 3096"	"18084"	43	
"pr_facture"	4490	""	23/12/24	"Facture PRIME"	"PRIME"	"2024 M 3099"	"18087"	10008	
"pr_facture"	1127	""	25/12/24	"Facture PRIME"	"PRIME"	"2024 M 3103"	"18091"	10636,462	
"pr_facture"	3528	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 11"	"18149"	723,595	
"pr_facture"	560	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 12"	"18150"	2179,932	
"pr_facture"	3618	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 13"	"18151"	2406,903	
"pr_facture"	3094	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 14"	"18152"	1647,19	
"pr_facture"	2334	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 15"	"18153"	5054,2	
"pr_facture"	1289	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 18"	"18156"	40843,556	
"pr_facture"	821	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 19"	"18157"	114115,581	
"pr_facture"	796	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 21"	"18159"	3944,28	
"pr_facture"	1678	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 22"	"18160"	22088,6	
"pr_facture"	3094	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 23"	"18161"	5209,79	
"pr_facture"	2606	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 24"	"18162"	5542,409	
"pr_facture"	2605	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 25"	"18163"	10101,032	
"pr_facture"	1594	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 26"	"18164"	3713,278	
"pr_facture"	3102	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 27"	"18165"	1672,046	
"pr_facture"	3359	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 28"	"18166"	4063	
"pr_facture"	3709	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 29"	"18167"	139134,05	
"pr_facture"	2440	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 30"	"18168"	3369,6	
"pr_facture"	2333	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 31"	"18169"	16434,255	
"pr_facture"	1594	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 32"	"18170"	11150,985	
"pr_facture"	489	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 34"	"18172"	5566,24	
"pr_facture"	4031	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 35"	"18173"	8401,536	
"pr_facture"	4033	""	02/01/25	"Facture PRIME"	"PRIME"	"2025 M 36"	"18174"	1460,528	
"pr_facture"	4341	""	09/01/25	"Facture PRIME"	"PRIME"	"2025 M 93"	"18231"	35403,914	
"pr_facture"	1640	""	30/01/24	"Facture PRIME"	"PRIME"	"2024 M 300"	"15288"	7273	
"pr_facture"	4065	""	31/01/24	"Facture PRIME"	"PRIME"	"2024 M 314"	"15302"	159,358	
"pr_facture"	560	""	31/01/24	"Facture PRIME"	"PRIME"	"2024 M 315"	"15303"	17379,941	
"pr_facture"	4068	""	01/02/24	"Facture PRIME"	"PRIME"	"2024 M 322"	"15310"	43	
"pr_facture"	4069	""	01/02/24	"Facture PRIME"	"PRIME"	"2024 M 323"	"15311"	413,4	
"pr_facture"	4070	""	01/02/24	"Facture PRIME"	"PRIME"	"2024 M 324"	"15312"	626,616	
"pr_facture"	3710	""	01/02/24	"Facture PRIME"	"PRIME"	"2024 M 325"	"15313"	608	
"pr_facture"	3265	""	27/02/24	"Facture PRIME"	"PRIME"	"2024 M 569"	"15557"	59,38	
"pr_facture"	3376	""	27/02/24	"Facture PRIME"	"PRIME"	"2024 M 570"	"15558"	266,39	
"pr_facture"	2157	""	27/02/24	"Facture PRIME"	"PRIME"	"2024 M 571"	"15559"	27	
"pr_facture"	3705	""	29/03/24	"Facture PRIME"	"PRIME"	"2024 M 785"	"15773"	43,925	
"pr_facture"	2258	""	29/03/24	"Facture PRIME"	"PRIME"	"2024 M 786"	"15774"	127	
"pr_facture"	1422	""	29/03/24	"Facture PRIME"	"PRIME"	"2024 M 787"	"15775"	847,942	
"pr_facture"	3890	""	29/03/24	"Facture PRIME"	"PRIME"	"2024 M 788"	"15776"	2692,46	
"pr_facture"	4152	""	01/04/24	"Facture PRIME"	"PRIME"	"2024 M 797"	"15785"	286,215	
"pr_facture"	1242	""	13/04/24	"Facture PRIME"	"PRIME"	"2024 M 857"	"15845"	27	
"pr_facture"	2314	""	11/05/24	"Facture PRIME"	"PRIME"	"2024 M 1114"	"16102"	83,94	
"pr_facture"	573	""	17/05/24	"Facture PRIME"	"PRIME"	"2024 M 1137"	"16125"	531	
"pr_facture"	2445	""	17/05/24	"Facture PRIME"	"PRIME"	"2024 M 1138"	"16126"	2467	
"pr_facture"	2123	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1152"	"16140"	615,54	
"pr_facture"	2127	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1153"	"16141"	481,998	
"pr_facture"	1484	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1154"	"16142"	2050,818	
"pr_facture"	2460	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1155"	"16143"	1340,088	
"pr_facture"	2665	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1156"	"16144"	201,24	
"pr_facture"	2869	""	18/05/24	"Facture PRIME"	"PRIME"	"2024 M 1157"	"16145"	1224,043	
"pr_facture"	3035	""	03/04/25	"Facture PRIME"	"PRIME"	"2025 M 914"	"19052"	1864,612	
"pr_facture"	2407	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 918"	"19056"	6127,963	
"pr_facture"	1289	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 919"	"19057"	8743	
"pr_facture"	1864	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 920"	"19058"	2373,2	
"pr_facture"	560	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 921"	"19059"	4423	
"pr_facture"	1000	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 922"	"19060"	2431	
"pr_facture"	1855	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 923"	"19061"	1938,36	
"pr_facture"	2063	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 924"	"19062"	2879	
"pr_facture"	2086	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 925"	"19063"	899	
"pr_facture"	2086	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 926"	"19064"	899	
"pr_facture"	2332	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 927"	"19065"	8419	
"pr_facture"	1253	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 928"	"19066"	2443	
"pr_facture"	1987	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 929"	"19067"	5313	
"pr_facture"	786	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 930"	"19068"	8419	
"pr_facture"	2861	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 931"	"19069"	24523	
"pr_facture"	3007	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 932"	"19070"	1347	
"pr_facture"	2946	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 933"	"19071"	1123	
"pr_facture"	3369	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 934"	"19072"	1441	
"pr_facture"	2606	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 935"	"19073"	4423	
"pr_facture"	1678	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 937"	"19075"	13323	
"pr_facture"	3676	""	14/04/25	"Facture PRIME"	"PRIME"	"2025 M 938"	"19076"	22103	
"pr_facture"	3457	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1724"	"16712"	455,08	
"pr_facture"	2651	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1725"	"16713"	560,239	
"pr_facture"	1863	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1726"	"16714"	17904,178	
"pr_facture"	3271	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1727"	"16715"	2800	
"pr_facture"	1549	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1728"	"16716"	13783,144	
"pr_facture"	2455	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1729"	"16717"	11640	
"pr_facture"	3464	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1731"	"16719"	8192,519	
"pr_facture"	3467	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1732"	"16720"	2240	
"pr_facture"	3641	""	22/07/24	"Facture PRIME"	"PRIME"	"2024 M 1733"	"16721"	6944	
"pr_facture"	1883	""	17/05/23	"Facture PRIME"	"PRIME"	"2023 M 1095"	"13185"	1897,708	
"pr_facture"	2874	""	17/05/23	"Facture PRIME"	"PRIME"	"2023 M 1096"	"13186"	5572,685	
"pr_facture"	3374	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 774"	"12864"	6663	
"pr_facture"	3519	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 775"	"12865"	2773	
"pr_facture"	1678	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 776"	"12866"	13323	
"pr_facture"	2350	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 778"	"12868"	6254,955	
"pr_facture"	560	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 779"	"12869"	4423	
"pr_facture"	3729	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 781"	"12871"	475,512	
"pr_facture"	1744	""	17/04/23	"Facture PRIME"	"PRIME"	"2023 M 823"	"12913"	1464,404	
"pr_facture"	3737	""	17/04/23	"Facture PRIME"	"PRIME"	"2023 M 824"	"12914"	27	
"pr_facture"	3738	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 826"	"12916"	524,136	
"pr_facture"	3739	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 827"	"12917"	304,133	
"pr_facture"	3112	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 828"	"12918"	2726,832	
"pr_facture"	2654	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 830"	"12920"	761,844	
"pr_facture"	2848	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 831"	"12921"	452,436	
"pr_facture"	2831	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 832"	"12922"	615,591	
"pr_facture"	2825	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 833"	"12923"	245,016	
"pr_facture"	2781	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 834"	"12924"	537,616	
"pr_facture"	2717	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 835"	"12925"	441,872	
"pr_facture"	2619	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 836"	"12926"	238,239	
"pr_facture"	2411	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 837"	"12927"	810,598	
"pr_facture"	2105	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 838"	"12928"	20326,164	
"pr_facture"	2101	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 839"	"12929"	1491,048	
"pr_facture"	2095	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 840"	"12930"	867,585	
"pr_facture"	2092	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 841"	"12931"	1017,922	
"pr_facture"	2084	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 842"	"12932"	765,625	
"pr_facture"	2079	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 843"	"12933"	1456,372	
"pr_facture"	828	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 844"	"12934"	1533,773	
"pr_facture"	2078	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 845"	"12935"	735,804	
"pr_facture"	1762	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 847"	"12937"	1998,728	
"pr_facture"	1762	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 848"	"12938"	1865,567	
"pr_facture"	1762	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 849"	"12939"	1803,134	
"pr_facture"	1762	""	18/04/23	"Facture PRIME"	"PRIME"	"2023 M 858"	"12948"	4310,059	
"pr_facture"	2325	""	19/04/23	"Facture PRIME"	"PRIME"	"2023 M 859"	"12949"	1618,466	
"pr_facture"	3665	""	19/04/23	"Facture PRIME"	"PRIME"	"2023 M 860"	"12950"	9195,899	
"pr_facture"	3741	""	19/04/23	"Facture PRIME"	"PRIME"	"2023 M 862"	"12952"	1104,608	
"pr_facture"	3740	""	19/04/23	"Facture PRIME"	"PRIME"	"2023 M 863"	"12953"	1093,394	
"pr_facture"	2265	""	11/04/23	"Facture PRIME"	"PRIME"	"2023 M 780"	"12870"	426,142	
"pr_facture"	2808	""	09/05/23	"Facture PRIME"	"PRIME"	"2023 M 1008"	"13098"	181,78	
"pr_facture"	2687	""	13/05/23	"Facture PRIME"	"PRIME"	"2023 M 1019"	"13109"	484,208	
"pr_facture"	3753	""	13/05/23	"Facture PRIME"	"PRIME"	"2023 M 1020"	"13110"	2572,209	
"pr_facture"	533	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1021"	"13111"	2640,367	
"pr_facture"	2288	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1023"	"13113"	68,72	
"pr_facture"	2451	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1024"	"13114"	1052,667	
"pr_facture"	687	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1025"	"13115"	647,336	
"pr_facture"	806	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1026"	"13116"	327,912	
"pr_facture"	2883	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1027"	"13117"	545,024	
"pr_facture"	2899	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1028"	"13118"	579,37	
"pr_facture"	3626	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1029"	"13119"	323,581	
"pr_facture"	3589	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1030"	"13120"	349,077	
"pr_facture"	2287	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1031"	"13121"	498,354	
"pr_facture"	1422	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1032"	"13122"	601,35	
"pr_facture"	787	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1033"	"13123"	477,404	
"pr_facture"	2115	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1034"	"13124"	2236,936	
"pr_facture"	683	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1035"	"13125"	3628,548	
"pr_facture"	2123	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1036"	"13126"	584,18	
"pr_facture"	2127	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1037"	"13127"	481,998	
"pr_facture"	1484	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1038"	"13128"	2035,418	
"pr_facture"	2606	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1205"	"13295"	54	
"pr_facture"	3775	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1206"	"13296"	847,948	
"pr_facture"	3776	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1207"	"13297"	961,927	
"pr_facture"	778	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1208"	"13298"	147,2	
"pr_facture"	3692	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1209"	"13299"	194,368	
"pr_facture"	3777	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1210"	"13300"	1609,295	
"pr_facture"	513	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1211"	"13301"	1695,412	
"pr_facture"	2473	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1212"	"13302"	2868,572	
"pr_facture"	2082	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1213"	"13303"	161,09	
"pr_facture"	2108	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1214"	"13304"	32673,687	
"pr_facture"	2706	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1215"	"13305"	164,68	
"pr_facture"	3778	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1216"	"13306"	188,62	
"pr_facture"	2687	""	30/05/23	"Facture PRIME"	"PRIME"	"2023 M 1217"	"13307"	641,157	
"pr_facture"	4924	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3723"	"21861"	2233,042	
"pr_facture"	2861	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3724"	"21862"	29420	
"pr_facture"	3647	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3725"	"21863"	1203	
"pr_facture"	3646	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3727"	"21865"	600	
"pr_facture"	3731	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3728"	"21866"	1203	
"pr_facture"	4557	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3730"	"21868"	103	
"pr_facture"	4065	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3731"	"21869"	78,679	
"pr_facture"	4588	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3732"	"21870"	603	
"pr_facture"	4597	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3733"	"21871"	100	
"pr_facture"	2550	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3734"	"21872"	8988,4	
"pr_facture"	1422	""	25/12/25	"Facture PRIME"	"PRIME"	"2025 M 3736"	"21874"	360,76	
"pr_facture"	1336	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3821"	"21959"	2433,147	
"pr_facture"	3423	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3822"	"21960"	430,512	
"pr_facture"	3179	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3824"	"21962"	350,242	
"pr_facture"	2697	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3827"	"21965"	940,57	
"pr_facture"	4510	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3828"	"21966"	797,784	
"pr_facture"	1888	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3829"	"21967"	3280,859	
"pr_facture"	4504	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3830"	"21968"	2330,772	
"pr_facture"	3421	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3838"	"21976"	425,311	
"pr_facture"	4768	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3839"	"21977"	997,296	
"pr_facture"	4300	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3840"	"21978"	3131,139	
"pr_facture"	4197	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3841"	"21979"	1026,248	
"pr_facture"	2341	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3842"	"21980"	372,673	
"pr_facture"	4546	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3843"	"21981"	981,342	
"pr_facture"	1951	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3844"	"21982"	1052,211	
"pr_facture"	4297	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3845"	"21983"	545,415	
"pr_facture"	4316	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3846"	"21984"	1413,458	
"pr_facture"	3641	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3850"	"21988"	6209,48	
"pr_facture"	1235	""	26/12/25	"Facture PRIME"	"PRIME"	"2025 M 3851"	"21989"	1386,87	
"pr_facture"	2873	""	08/06/23	"Facture PRIME"	"PRIME"	"2023 M 1259"	"13349"	741,74	
"pr_facture"	2780	""	09/06/23	"Facture PRIME"	"PRIME"	"2023 M 1260"	"13350"	400,296	
"pr_facture"	3796	""	09/06/23	"Facture PRIME"	"PRIME"	"2023 M 1261"	"13351"	598,556	
"pr_facture"	2597	""	09/06/23	"Facture PRIME"	"PRIME"	"2023 M 1262"	"13352"	1044,791	
"pr_facture"	1765	""	10/06/23	"Facture PRIME"	"PRIME"	"2023 M 1263"	"13353"	27	
"pr_facture"	1987	""	12/06/23	"Facture PRIME"	"PRIME"	"2023 M 1264"	"13354"	344,414	
"pr_facture"	3797	""	12/06/23	"Facture PRIME"	"PRIME"	"2023 M 1266"	"13356"	2682,783	
"pr_facture"	2374	""	20/06/23	"Facture PRIME"	"PRIME"	"2023 M 1331"	"13421"	439	
"pr_facture"	2794	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1332"	"13422"	2506,561	
"pr_facture"	3390	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1333"	"13423"	1370,107	
"pr_facture"	3408	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1334"	"13424"	3881,885	
"pr_facture"	3418	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1335"	"13425"	1250,24	
"pr_facture"	3607	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1336"	"13426"	2231,055	
"pr_facture"	3419	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1338"	"13428"	1459,367	
"pr_facture"	2150	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1339"	"13429"	2197,212	
"pr_facture"	2162	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1340"	"13430"	1427,684	
"pr_facture"	2164	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1341"	"13431"	649,102	
"pr_facture"	2489	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1342"	"13432"	1359,324	
"pr_facture"	2925	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1343"	"13433"	2502,533	
"pr_facture"	3414	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1344"	"13434"	2845,584	
"pr_facture"	1912	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1345"	"13435"	50000	
"pr_facture"	2753	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1346"	"13436"	971,868	
"pr_facture"	2142	""	21/06/23	"Facture PRIME"	"PRIME"	"2023 M 1347"	"13437"	3655,805	
"pr_facture"	2138	""	22/06/23	"Facture PRIME"	"PRIME"	"2023 M 1353"	"13443"	674,547	
"pr_facture"	3391	""	22/06/23	"Facture PRIME"	"PRIME"	"2023 M 1354"	"13444"	875,021	
"pr_facture"	3394	""	22/06/23	"Facture PRIME"	"PRIME"	"2023 M 1355"	"13445"	1674,678	
"pr_facture"	3398	""	22/06/23	"Facture PRIME"	"PRIME"	"2023 M 1356"	"13446"	3235,261	
"pr_facture"	2898	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1046"	"13136"	499,32	
"pr_facture"	1530	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1053"	"13143"	3737,626	
"pr_facture"	2082	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1054"	"13144"	304,638	
"pr_facture"	3579	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1055"	"13145"	857,042	
"pr_facture"	983	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1056"	"13146"	1406,142	
"pr_facture"	1334	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1057"	"13147"	1576,269	
"pr_facture"	1345	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1058"	"13148"	666,13	
"pr_facture"	1346	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1059"	"13149"	791,404	
"pr_facture"	1224	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1060"	"13150"	6753,701	
"pr_facture"	1567	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1062"	"13152"	626,124	
"pr_facture"	1811	""	15/05/23	"Facture PRIME"	"PRIME"	"2023 M 1063"	"13153"	3010,758	
